City,Date,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Temperature,Humidity,WindSpeed,WindDirection,Rain,month,day_of_week,day_of_year
Delhi,2022-12-20,192.4,60.4,133.0,24.5,186.2,5.2,1.56,44.6,99.5,17.54,23.59,4.1,396.2,Satisfactory,13.516666666666666,79.5,2.1704166666666667,295.125,0.0,12,1,354
Delhi,2022-12-21,41.2,348.0,180.8,142.4,3.4,18.6,9.23,68.5,194.8,1.82,15.34,4.44,27.0,Moderate,12.9625,81.25,2.129583333333333,329.75,0.0,12,2,355
Delhi,2022-12-22,236.9,588.0,125.4,100.0,48.7,34.1,3.99,76.5,116.3,1.8,27.33,6.15,71.6,Poor,12.820833333333333,81.625,2.220833333333333,326.7083333333333,0.0,12,3,356
Delhi,2022-12-23,411.8,587.4,178.3,9.5,31.3,40.4,9.95,21.7,165.4,13.38,9.07,9.0,298.0,Severe,12.3125,82.20833333333333,1.9708333333333332,262.8333333333333,0.0,12,4,357
Delhi,2022-12-24,170.1,584.3,53.6,116.4,148.4,6.6,8.27,89.2,75.6,10.59,18.95,9.47,288.6,Very Poor,12.7125,74.75,3.125833333333333,314.4583333333333,0.0,12,5,358
Delhi,2022-12-25,455.0,11.0,139.5,142.4,46.3,46.7,8.07,48.2,63.9,18.05,3.39,0.3,284.8,Severe,11.012500000000001,83.58333333333333,2.9924999999999997,294.875,0.0,12,6,359
Delhi,2022-12-26,468.5,487.4,80.7,51.0,107.7,7.8,4.14,51.7,146.7,15.41,10.98,8.46,148.9,Very Poor,11.116666666666667,85.79166666666667,2.299583333333333,306.0833333333333,0.0,12,0,360
Delhi,2022-12-27,439.3,415.7,70.2,29.6,217.0,22.3,7.53,47.3,88.6,7.02,3.78,0.73,217.5,Severe,11.929166666666667,80.54166666666667,3.68125,293.125,0.0,12,1,361
Delhi,2022-12-28,272.2,154.6,90.2,22.5,82.9,25.2,2.59,62.5,76.7,13.2,23.09,0.36,473.1,Very Poor,13.020833333333334,73.83333333333333,4.379166666666666,283.75,0.0,12,2,362
Delhi,2022-12-29,293.9,414.3,138.5,48.0,129.5,0.6,5.34,36.1,172.9,0.02,24.08,9.38,268.6,Severe,13.904166666666667,75.66666666666667,2.1670833333333333,205.29166666666666,0.0,12,3,363
Delhi,2022-12-30,364.7,246.6,79.2,18.3,191.8,49.4,1.51,58.4,166.9,19.38,5.58,7.55,436.0,Very Poor,14.545833333333334,77.625,2.0837499999999998,172.16666666666666,0.0,12,4,364
Delhi,2022-12-31,165.4,385.6,57.0,149.8,1.0,36.0,1.76,85.3,66.1,18.55,13.72,0.41,16.3,Good,12.995833333333332,83.41666666666667,3.33,289.625,0.0,12,5,365
Delhi,2023-01-01,82.4,127.9,199.4,36.8,27.2,29.6,4.52,55.7,69.3,7.41,17.81,2.76,346.5,Very Poor,12.262500000000001,81.20833333333333,1.56375,273.4166666666667,0.0,1,6,1
Delhi,2023-01-02,345.1,11.4,95.3,134.1,173.9,13.0,5.68,43.1,45.0,1.9,19.57,3.54,276.5,Severe,11.845833333333333,81.875,1.2191666666666667,268.2083333333333,0.0,1,0,2
Delhi,2023-01-03,113.1,460.6,66.5,53.2,129.3,5.6,1.74,73.3,140.8,12.58,21.91,3.7,431.8,Good,9.9,88.66666666666667,1.8454166666666667,272.375,0.0,1,1,3
Delhi,2023-01-04,50.6,238.8,93.1,13.8,134.1,31.3,0.21,70.8,136.4,9.12,8.4,6.48,223.6,Poor,9.5375,89.33333333333333,2.2658333333333336,312.5416666666667,0.0,1,2,4
Delhi,2023-01-05,68.8,408.6,102.3,109.4,106.0,44.5,2.46,58.9,170.7,3.14,5.12,5.67,384.5,Poor,8.716666666666667,90.95833333333333,2.1770833333333335,277.6666666666667,0.0,1,3,5
Delhi,2023-01-06,478.7,220.8,186.1,110.2,38.6,36.6,1.5,21.6,74.8,8.56,3.17,2.41,123.0,Very Poor,8.216666666666667,88.625,1.7729166666666665,305.9166666666667,0.0,1,4,6
Delhi,2023-01-07,475.3,437.2,176.8,45.4,47.4,0.6,1.26,88.5,185.7,18.05,23.68,2.57,408.6,Moderate,8.020833333333334,89.625,2.5033333333333334,297.7916666666667,0.0,1,5,7
Delhi,2023-01-08,62.8,44.7,131.4,3.5,87.8,2.4,1.75,95.0,54.1,6.74,26.07,9.47,271.5,Moderate,9.883333333333333,89.91666666666667,2.5995833333333334,268.2916666666667,0.0,1,6,8
Delhi,2023-01-09,183.6,126.3,157.8,148.7,1.9,43.4,3.33,43.7,62.3,4.38,0.96,7.16,399.3,Very Poor,10.641666666666667,91.20833333333333,1.4475,300.375,0.0,1,0,9
Delhi,2023-01-10,286.6,85.7,112.8,102.9,78.4,30.9,1.78,6.3,71.8,15.81,29.6,7.27,86.4,Very Poor,11.308333333333332,91.41666666666667,2.5154166666666664,296.9583333333333,0.0,1,1,10
Delhi,2023-01-11,191.0,586.8,137.2,133.9,226.2,11.2,7.57,19.6,110.5,15.4,5.98,5.83,179.5,Moderate,11.841666666666667,88.5,2.0108333333333333,210.25,0.0,1,2,11
Delhi,2023-01-12,154.2,292.1,137.1,106.1,218.7,49.3,1.32,52.4,108.6,19.37,9.61,1.95,327.2,Severe,14.450000000000001,81.33333333333333,3.23,126.29166666666667,0.1,1,3,12
Delhi,2023-01-13,105.4,118.0,78.3,88.3,13.6,33.4,0.87,6.5,73.4,10.51,13.44,2.09,217.7,Satisfactory,13.695833333333333,87.875,2.55375,158.29166666666666,20.3,1,4,13
Delhi,2023-01-14,207.4,531.7,138.9,88.7,59.5,36.9,4.8,24.1,68.5,5.75,5.58,2.37,287.4,Moderate,12.279166666666667,77.91666666666667,3.6604166666666664,296.9583333333333,0.0,1,5,14
Delhi,2023-01-15,218.3,257.6,198.0,54.2,209.7,44.3,8.52,41.3,113.1,5.19,14.49,8.79,39.2,Severe,9.366666666666667,69.41666666666667,3.405416666666667,291.25,0.0,1,6,15
Delhi,2023-01-16,229.3,352.6,63.4,109.5,191.5,23.2,7.83,67.0,115.4,8.55,23.97,1.62,102.7,Very Poor,8.716666666666667,70.125,2.4175,301.5833333333333,0.0,1,0,16
Delhi,2023-01-17,339.6,46.4,103.9,100.6,126.0,30.6,9.63,45.1,72.4,17.62,5.62,8.05,184.3,Moderate,8.795833333333333,68.45833333333333,2.7875,300.5,0.0,1,1,17
Delhi,2023-01-18,166.2,73.5,120.5,7.3,203.5,29.7,3.66,57.8,81.1,10.05,13.86,6.79,453.8,Good,9.008333333333335,70.16666666666667,2.384583333333333,300.25,0.0,1,2,18
Delhi,2023-01-19,42.4,58.8,136.1,33.9,205.0,17.3,3.09,45.5,145.7,17.03,25.55,2.69,45.2,Poor,12.058333333333332,66.625,1.9633333333333332,275.125,0.0,1,3,19
Delhi,2023-01-20,443.6,393.2,193.8,140.5,1.9,23.3,2.58,85.3,2.8,4.37,1.61,4.74,378.6,Very Poor,13.979166666666666,71.41666666666667,2.81875,244.875,0.0,1,4,20
Delhi,2023-01-21,308.9,98.6,29.3,23.3,130.6,44.0,7.61,97.8,84.3,7.19,9.5,8.92,463.1,Good,13.091666666666667,80.75,1.4495833333333332,269.6666666666667,0.0,1,5,21
Delhi,2023-01-22,79.4,407.1,101.4,33.1,82.7,9.5,3.4,32.2,111.7,16.49,1.78,2.99,349.6,Good,13.891666666666666,74.29166666666667,2.214583333333333,113.375,0.0,1,6,22
Delhi,2023-01-23,301.9,165.6,58.5,92.4,78.3,28.9,3.12,57.0,107.2,12.3,26.39,3.8,244.2,Satisfactory,15.479166666666666,65.125,1.6849999999999998,113.875,0.0,1,0,23
Delhi,2023-01-24,110.7,380.5,196.6,126.7,4.4,19.2,4.6,75.1,115.4,16.18,22.67,3.11,471.8,Good,16.666666666666668,83.0,3.2770833333333336,149.16666666666666,12.200000000000001,1,1,24
Delhi,2023-01-25,76.9,156.7,63.0,86.2,30.2,16.6,8.04,10.6,40.4,2.98,16.5,2.15,33.1,Severe,16.341666666666665,85.375,1.4979166666666668,221.33333333333334,1.3,1,2,25
Delhi,2023-01-26,17.4,314.5,133.2,58.4,58.8,24.3,5.78,77.7,2.1,19.7,28.89,0.71,346.2,Good,14.608333333333334,82.08333333333333,3.3970833333333332,308.4583333333333,0.0,1,3,26
Delhi,2023-01-27,60.8,545.9,137.4,114.8,110.3,8.7,2.08,67.7,141.6,0.5,23.49,4.4,159.4,Severe,12.204166666666666,71.54166666666667,3.9579166666666663,297.5,0.0,1,4,27
Delhi,2023-01-28,32.7,212.4,153.6,19.1,4.1,40.8,5.15,95.3,67.1,16.42,6.93,9.65,493.2,Very Poor,12.341666666666667,72.625,3.064166666666667,288.375,0.0,1,5,28
Delhi,2023-01-29,477.0,179.2,78.1,76.2,14.8,28.9,6.89,71.1,45.9,0.89,13.67,6.8,453.4,Moderate,12.299999999999999,88.16666666666667,2.3091666666666666,120.25,6.300000000000001,1,6,29
Delhi,2023-01-30,374.3,565.4,61.4,139.2,174.4,5.5,4.36,61.0,166.9,16.06,22.07,2.56,494.4,Poor,13.3375,87.5,2.3495833333333334,166.79166666666666,6.1,1,0,30
Delhi,2023-01-31,212.1,489.5,182.9,57.1,53.9,45.4,3.83,78.4,69.2,0.36,29.91,3.26,186.2,Moderate,14.125,83.91666666666667,3.97125,296.5833333333333,0.0,1,1,31
Delhi,2023-02-01,347.5,2.1,67.3,88.1,78.4,33.4,8.6,50.8,79.9,10.62,28.32,6.63,335.6,Satisfactory,13.8125,76.125,4.42125,290.0416666666667,0.0,2,2,32
Delhi,2023-02-02,420.2,145.6,166.6,24.9,148.7,49.2,4.97,21.5,106.0,7.48,7.65,0.85,22.9,Poor,14.658333333333333,66.75,4.184583333333333,293.5416666666667,0.0,2,3,33
Delhi,2023-02-03,287.2,150.8,114.0,51.6,182.4,29.5,6.94,99.6,157.4,16.75,17.73,4.82,156.8,Severe,14.825000000000001,70.66666666666667,3.220833333333333,288.2916666666667,0.0,2,4,34
Delhi,2023-02-04,293.8,242.0,60.2,10.2,214.0,33.6,6.8,74.8,169.0,1.26,2.02,1.94,372.7,Poor,15.770833333333334,67.41666666666667,3.611666666666667,283.4166666666667,0.0,2,5,35
Delhi,2023-02-05,318.3,489.4,176.2,39.7,48.9,14.7,4.35,13.0,46.3,0.52,5.35,4.5,416.6,Satisfactory,16.425,65.95833333333333,2.7249999999999996,272.2083333333333,0.0,2,6,36
Delhi,2023-02-06,416.3,242.5,101.1,57.6,217.0,15.1,5.28,0.1,65.2,3.63,13.33,8.62,12.5,Good,16.995833333333334,74.16666666666667,1.8941666666666668,137.70833333333334,0.0,2,0,37
Delhi,2023-02-07,366.2,43.1,76.2,76.6,125.7,15.7,7.15,98.0,92.8,13.55,6.1,3.78,263.2,Severe,16.945833333333333,71.375,3.3183333333333334,287.9583333333333,0.0,2,1,38
Delhi,2023-02-08,93.2,449.9,141.8,28.8,21.5,13.9,9.54,16.7,195.5,13.48,11.89,4.68,336.0,Poor,15.4375,59.125,3.09625,292.4166666666667,0.0,2,2,39
Delhi,2023-02-09,250.7,265.8,88.7,80.0,249.2,36.8,1.25,49.3,70.7,5.39,27.73,3.11,82.6,Very Poor,17.016666666666666,65.08333333333333,2.637916666666667,223.41666666666666,0.0,2,3,40
Delhi,2023-02-10,6.8,500.9,131.6,43.7,5.5,2.4,0.43,18.4,146.7,19.23,18.06,9.14,208.7,Poor,18.083333333333332,73.79166666666667,2.765833333333333,139.04166666666666,0.0,2,4,41
Delhi,2023-02-11,355.5,243.8,68.9,69.2,35.1,23.2,4.09,85.1,176.9,11.24,0.23,9.28,283.4,Poor,18.504166666666666,65.41666666666667,2.53875,243.375,0.0,2,5,42
Delhi,2023-02-12,361.0,599.3,148.4,42.7,7.6,13.8,7.26,9.0,183.4,17.97,17.38,5.84,243.8,Poor,15.783333333333333,48.833333333333336,4.129166666666666,308.2916666666667,0.0,2,6,43
Delhi,2023-02-13,143.7,70.1,117.9,32.2,170.5,30.3,6.28,57.8,54.7,18.1,12.69,4.67,451.5,Very Poor,15.079166666666666,35.875,6.135416666666667,292.7916666666667,0.0,2,0,44
Delhi,2023-02-14,84.6,399.6,192.4,130.0,227.6,36.4,8.67,59.7,30.3,7.75,20.32,4.57,283.3,Good,16.7375,44.875,3.9516666666666667,296.5833333333333,0.0,2,1,45
Delhi,2023-02-15,268.8,440.7,27.3,35.6,175.0,25.3,1.51,73.8,132.8,11.23,2.61,7.05,413.3,Satisfactory,18.354166666666668,54.0,4.2124999999999995,293.0833333333333,0.0,2,2,46
Delhi,2023-02-16,465.6,235.2,162.2,15.1,102.5,11.7,0.61,56.9,174.4,15.47,18.5,9.98,87.7,Very Poor,17.945833333333333,72.875,1.9891666666666667,305.9583333333333,0.0,2,3,47
Delhi,2023-02-17,385.4,581.1,157.1,81.2,2.8,34.1,6.05,71.8,39.0,11.23,3.48,5.08,427.0,Severe,19.037499999999998,76.75,1.5112500000000002,232.04166666666666,0.0,2,4,48
Delhi,2023-02-18,465.7,303.5,63.4,35.2,153.0,26.7,7.91,93.3,6.5,0.42,29.67,4.82,325.5,Poor,19.045833333333334,78.875,1.9833333333333334,300.9166666666667,0.0,2,5,49
Delhi,2023-02-19,236.6,196.8,97.7,124.0,24.7,2.0,8.36,0.2,137.7,17.69,9.39,9.07,72.3,Poor,19.895833333333332,75.04166666666667,1.5916666666666668,202.875,0.0,2,6,50
Delhi,2023-02-20,460.4,306.5,192.4,6.3,163.0,31.2,0.57,51.8,49.6,15.93,27.85,4.07,177.0,Satisfactory,21.829166666666666,67.08333333333333,1.9795833333333333,146.25,0.0,2,0,51
Delhi,2023-02-21,465.2,45.6,155.2,131.9,96.0,4.9,2.49,55.0,82.2,8.55,29.17,2.18,137.2,Good,21.370833333333334,61.791666666666664,2.5104166666666665,183.29166666666666,0.0,2,1,52
Delhi,2023-02-22,161.1,100.4,31.5,43.6,237.0,3.6,1.56,75.2,22.2,12.42,1.14,1.97,459.3,Good,20.320833333333333,63.166666666666664,2.219583333333333,325.0416666666667,0.0,2,2,53
Delhi,2023-02-23,179.9,537.3,192.9,70.8,176.1,0.1,8.15,71.3,134.7,7.23,9.58,6.8,112.7,Satisfactory,19.920833333333334,53.416666666666664,3.4012499999999997,295.3333333333333,0.0,2,3,54
Delhi,2023-02-24,487.1,574.2,142.0,69.1,137.0,14.8,4.36,5.2,171.5,14.06,11.88,0.64,303.2,Satisfactory,19.724999999999998,51.791666666666664,2.9283333333333332,287.375,0.0,2,4,55
Delhi,2023-02-25,380.6,173.0,0.3,56.1,71.3,23.4,1.99,2.3,139.6,8.6,2.46,2.19,430.4,Moderate,20.279166666666665,57.5,2.1437500000000003,265.7916666666667,0.0,2,5,56
Delhi,2023-02-26,142.1,435.9,17.1,65.4,112.1,3.7,5.97,41.6,117.9,11.09,2.34,8.42,218.1,Severe,21.412499999999998,56.041666666666664,1.90625,179.75,0.0,2,6,57
Delhi,2023-02-27,271.8,192.5,81.0,19.2,29.6,30.2,1.38,43.9,57.4,9.37,28.29,0.35,400.4,Very Poor,21.837500000000002,54.583333333333336,2.5454166666666667,259.9583333333333,0.0,2,0,58
Delhi,2023-02-28,6.7,558.6,145.6,99.2,237.5,25.1,4.46,90.2,181.9,3.52,0.79,5.8,434.1,Poor,21.158333333333335,52.458333333333336,2.2712499999999998,232.83333333333334,0.0,2,1,59
Delhi,2023-03-01,113.4,389.1,122.6,124.1,42.3,1.2,9.14,54.2,7.9,18.16,20.33,5.49,74.7,Severe,21.458333333333332,51.875,2.7312499999999997,104.75,0.0,3,2,60
Delhi,2023-03-02,17.6,362.7,38.9,136.5,240.1,22.1,3.42,27.7,112.3,1.46,2.22,9.34,474.1,Moderate,22.058333333333334,54.958333333333336,2.63625,313.5833333333333,0.0,3,3,61
Delhi,2023-03-03,285.5,299.7,93.6,23.6,168.5,27.8,4.52,67.9,123.6,8.79,17.03,5.62,207.2,Very Poor,22.8875,54.583333333333336,3.2729166666666667,299.1666666666667,0.0,3,4,62
Delhi,2023-03-04,493.3,448.8,8.5,74.7,81.1,41.0,0.6,94.9,55.3,18.17,0.19,2.61,493.1,Severe,22.379166666666666,54.916666666666664,3.1983333333333337,309.2916666666667,0.0,3,5,63
Delhi,2023-03-05,32.7,598.0,67.9,106.7,112.8,18.7,3.84,83.8,83.4,3.86,29.98,1.02,244.7,Poor,22.495833333333334,52.541666666666664,3.5708333333333333,304.125,0.0,3,6,64
Delhi,2023-03-06,180.2,118.9,90.8,36.1,180.8,2.6,4.94,39.2,70.1,16.02,7.18,3.44,55.8,Poor,21.537499999999998,50.875,3.1254166666666667,302.0833333333333,0.0,3,0,65
Delhi,2023-03-07,28.2,94.4,17.9,54.3,54.9,24.1,1.48,67.3,43.4,19.78,0.2,3.17,459.0,Poor,21.616666666666664,51.583333333333336,2.1395833333333334,260.25,0.0,3,1,66
Delhi,2023-03-08,152.9,257.8,109.2,105.5,127.1,37.2,4.28,77.5,126.0,14.51,17.66,8.86,374.1,Satisfactory,21.037499999999998,56.75,2.3175000000000003,244.25,0.0,3,2,67
Delhi,2023-03-09,142.4,233.8,1.9,41.6,72.0,19.8,6.36,43.4,6.6,7.69,26.34,6.61,26.5,Moderate,21.2625,62.458333333333336,2.3270833333333334,267.3333333333333,0.0,3,3,68
Delhi,2023-03-10,328.0,315.9,113.7,144.2,159.2,11.0,0.39,0.5,58.8,14.7,17.92,2.52,302.8,Poor,22.28333333333333,60.25,2.393333333333333,286.2916666666667,0.0,3,4,69
Delhi,2023-03-11,289.3,549.7,67.7,38.0,86.0,8.7,8.96,75.4,193.7,8.3,5.79,3.43,107.1,Poor,22.854166666666668,54.5,2.1304166666666666,286.2083333333333,0.0,3,5,70
Delhi,2023-03-12,117.6,475.6,19.2,126.3,247.8,30.5,8.71,16.8,64.9,19.55,16.85,5.07,457.5,Moderate,23.920833333333334,53.041666666666664,1.9220833333333334,269.5,0.0,3,6,71
Delhi,2023-03-13,89.7,25.2,74.4,102.3,35.2,2.2,6.48,51.7,64.8,19.79,11.01,5.66,368.7,Poor,24.037499999999998,51.208333333333336,2.467916666666667,263.6666666666667,0.0,3,0,72
Delhi,2023-03-14,145.2,7.5,186.0,136.3,203.8,47.1,3.35,77.0,133.3,7.75,29.34,6.74,223.9,Moderate,24.195833333333336,49.291666666666664,2.7704166666666663,280.0416666666667,0.0,3,1,73
Delhi,2023-03-15,342.1,220.4,165.0,107.3,243.1,23.5,5.01,53.4,67.1,6.01,2.34,2.05,93.2,Severe,24.479166666666668,45.791666666666664,1.9654166666666668,232.04166666666666,0.0,3,2,74
Delhi,2023-03-16,207.2,229.4,73.2,33.7,224.1,17.2,7.88,13.5,67.0,4.67,22.3,0.06,416.2,Severe,24.625,43.125,2.4725,160.0,0.5,3,3,75
Delhi,2023-03-17,178.1,283.1,73.7,106.8,112.0,21.0,4.66,54.8,22.5,12.43,23.29,4.1,8.2,Moderate,22.758333333333336,56.916666666666664,1.7204166666666667,138.54166666666666,1.1,3,4,76
Delhi,2023-03-18,393.3,284.5,168.0,135.2,0.4,46.8,1.66,70.9,39.8,6.01,15.59,1.96,25.4,Poor,20.245833333333334,76.79166666666667,2.4145833333333333,74.41666666666667,0.6000000000000001,3,5,77
Delhi,2023-03-19,377.2,344.7,121.4,147.4,91.7,26.9,9.5,25.6,192.6,4.11,11.42,3.44,83.9,Satisfactory,19.8,82.91666666666667,1.8220833333333335,116.33333333333333,0.6000000000000001,3,6,78
Delhi,2023-03-20,470.7,559.4,6.5,13.0,198.5,38.1,9.83,20.2,112.9,11.6,13.84,7.85,48.7,Poor,18.804166666666667,86.875,2.10125,191.45833333333334,16.5,3,0,79
Delhi,2023-03-21,272.7,363.4,146.6,48.6,135.7,37.2,8.73,88.0,147.5,15.12,22.06,0.18,87.5,Very Poor,18.333333333333332,83.33333333333333,1.8475,157.58333333333334,5.8,3,1,80
Delhi,2023-03-22,143.8,462.9,149.1,20.3,202.8,23.7,5.97,71.1,1.8,5.41,8.45,4.85,47.8,Poor,19.712500000000002,75.95833333333333,1.4845833333333331,233.375,0.0,3,2,81
Delhi,2023-03-23,164.2,29.3,104.7,89.1,165.0,45.8,3.2,87.1,149.4,0.01,0.86,8.01,350.0,Moderate,21.59166666666667,65.83333333333333,2.44875,297.8333333333333,0.0,3,3,82
Delhi,2023-03-24,94.3,292.9,190.7,10.2,124.9,30.2,2.53,49.8,47.6,19.23,14.78,5.15,35.7,Poor,21.400000000000002,69.45833333333333,2.4704166666666665,129.41666666666666,11.7,3,4,83
Delhi,2023-03-25,391.9,120.0,194.6,9.2,99.9,31.0,3.33,12.9,131.6,8.97,4.76,6.02,284.4,Very Poor,21.370833333333334,77.20833333333333,2.5254166666666666,132.91666666666666,2.6,3,5,84
Delhi,2023-03-26,49.7,379.5,76.0,56.4,84.5,8.1,8.21,97.5,147.0,6.11,21.6,5.35,26.9,Severe,22.108333333333334,59.5,2.8529166666666668,263.5,0.0,3,6,85
Delhi,2023-03-27,129.2,47.3,86.1,60.2,94.6,26.0,3.67,15.9,44.4,14.19,25.78,3.91,259.2,Satisfactory,21.166666666666668,60.333333333333336,2.9808333333333334,299.0416666666667,0.0,3,0,86
Delhi,2023-03-28,129.6,478.7,183.8,118.3,17.2,14.5,8.01,11.1,38.4,9.6,19.21,5.74,494.4,Severe,22.129166666666666,58.458333333333336,2.668333333333333,279.7083333333333,0.0,3,1,87
Delhi,2023-03-29,313.8,421.1,116.6,105.0,160.1,27.5,7.47,68.0,63.4,2.35,22.27,1.5,95.0,Very Poor,23.34583333333333,55.25,2.0770833333333334,148.83333333333334,1.6,3,2,88
Delhi,2023-03-30,296.6,21.0,110.8,41.3,244.4,29.1,3.37,85.1,119.5,17.39,15.6,2.65,214.3,Satisfactory,22.295833333333334,67.20833333333333,2.842916666666667,197.91666666666666,8.2,3,3,89
Delhi,2023-03-31,374.9,584.6,148.3,54.4,59.5,12.0,9.8,38.4,40.8,19.99,22.12,9.31,38.3,Good,19.837500000000002,81.66666666666667,1.5445833333333334,180.25,9.7,3,4,90
Delhi,2023-04-01,110.9,329.0,120.8,94.0,81.4,26.1,1.27,66.3,132.3,7.47,6.72,1.42,372.9,Satisfactory,20.195833333333333,78.91666666666667,1.5566666666666666,141.625,1.0,4,5,91
Delhi,2023-04-02,24.7,166.2,52.2,145.4,176.2,32.8,5.16,92.7,143.3,9.09,15.1,9.13,53.9,Moderate,22.3875,69.08333333333333,2.2912500000000002,202.0,0.0,4,6,92
Delhi,2023-04-03,21.3,294.9,134.7,140.4,121.3,31.3,2.12,95.8,20.8,9.61,24.91,5.95,350.6,Moderate,23.545833333333334,59.25,2.1941666666666664,151.66666666666666,0.0,4,0,93
Delhi,2023-04-04,114.1,309.7,139.4,38.7,204.1,5.8,2.88,97.4,155.6,15.62,12.45,3.7,54.4,Severe,22.745833333333334,58.125,2.8504166666666664,235.83333333333334,0.1,4,1,94
Delhi,2023-04-05,350.0,193.7,88.9,65.0,208.5,19.5,2.91,76.3,102.5,17.44,7.07,2.28,90.9,Good,23.604166666666668,47.75,2.9945833333333334,309.375,0.0,4,2,95
Delhi,2023-04-06,214.9,488.3,68.7,78.0,178.0,4.1,5.52,36.9,67.6,3.46,5.4,4.95,352.4,Good,24.71666666666667,37.0,3.5116666666666667,307.2083333333333,0.0,4,3,96
Delhi,2023-04-07,57.4,62.5,18.5,123.0,214.6,15.3,1.61,75.6,115.8,2.28,23.74,1.59,428.5,Moderate,25.079166666666666,34.333333333333336,3.535,307.0833333333333,0.0,4,4,97
Delhi,2023-04-08,194.4,143.5,37.4,131.0,105.9,44.4,3.56,9.4,168.9,1.62,0.32,0.79,362.6,Good,25.179166666666664,31.291666666666668,3.0141666666666667,286.7916666666667,0.0,4,5,98
Delhi,2023-04-09,22.2,268.0,138.0,65.8,238.8,38.4,7.26,86.6,154.4,1.35,17.12,9.29,400.7,Severe,26.27916666666667,29.416666666666668,2.5966666666666667,290.1666666666667,0.0,4,6,99
Delhi,2023-04-10,279.5,329.0,37.2,77.0,25.0,28.3,7.19,34.2,28.5,4.48,12.37,1.24,144.8,Very Poor,27.016666666666666,27.125,2.598333333333333,268.625,0.0,4,0,100
Delhi,2023-04-11,413.7,322.9,103.0,76.5,16.3,3.2,8.52,67.9,185.3,8.63,1.1,4.74,335.2,Severe,28.233333333333334,25.958333333333332,3.7525,296.8333333333333,0.0,4,1,101
Delhi,2023-04-12,119.6,42.3,155.8,29.4,235.0,24.4,1.76,64.9,83.9,16.87,22.89,3.86,101.1,Very Poor,29.95,26.0,4.419583333333333,280.7083333333333,0.0,4,2,102
Delhi,2023-04-13,347.5,224.9,110.4,99.8,116.8,45.3,6.06,93.8,42.6,10.54,26.6,3.85,136.9,Satisfactory,30.09166666666667,26.041666666666668,3.4270833333333335,290.3333333333333,0.0,4,3,103
Delhi,2023-04-14,380.9,561.0,169.3,94.0,189.0,24.0,3.45,39.8,69.7,3.89,25.78,2.88,457.4,Moderate,30.208333333333332,25.208333333333332,2.811666666666667,291.75,0.0,4,4,104
Delhi,2023-04-15,263.8,68.8,119.3,43.7,111.2,11.9,2.04,74.7,0.2,18.8,24.58,0.58,46.2,Moderate,30.97083333333333,23.291666666666668,2.3783333333333334,236.20833333333334,0.0,4,5,105
Delhi,2023-04-16,284.8,190.2,175.0,10.3,209.3,47.3,8.98,90.0,169.4,5.12,14.38,9.08,165.4,Very Poor,31.520833333333332,24.625,2.7533333333333334,247.08333333333334,0.0,4,6,106
Delhi,2023-04-17,414.0,442.4,77.2,10.4,91.1,41.7,0.44,84.7,72.6,17.24,11.68,4.36,30.2,Severe,32.475,25.125,2.6016666666666666,272.375,0.0,4,0,107
Delhi,2023-04-18,30.7,261.7,84.3,3.4,41.7,32.0,6.4,15.9,141.5,19.16,29.35,4.63,272.0,Poor,32.608333333333334,23.75,3.317083333333333,278.2083333333333,0.0,4,1,108
Delhi,2023-04-19,267.0,538.8,139.7,90.5,28.2,22.1,2.78,85.4,118.1,11.36,7.24,1.52,183.3,Satisfactory,29.916666666666668,35.208333333333336,3.2758333333333334,244.66666666666666,0.0,4,2,109
Delhi,2023-04-20,427.9,419.6,163.9,2.5,4.4,37.0,3.52,52.4,31.6,17.08,2.93,9.81,324.2,Good,28.270833333333332,45.333333333333336,2.2891666666666666,232.66666666666666,0.0,4,3,110
Delhi,2023-04-21,263.7,169.9,169.6,49.0,103.7,20.4,3.31,24.6,5.2,13.09,6.77,8.14,197.4,Poor,28.729166666666668,34.458333333333336,3.0395833333333333,152.33333333333334,0.0,4,4,111
Delhi,2023-04-22,155.6,229.9,93.3,36.8,241.2,26.1,8.04,69.1,170.9,5.72,24.82,6.17,235.1,Satisfactory,28.72083333333333,26.5,2.7191666666666667,158.95833333333334,0.0,4,5,112
Delhi,2023-04-23,308.6,590.8,118.3,121.1,163.9,21.7,0.83,65.5,19.8,15.69,3.85,7.36,34.2,Very Poor,27.079166666666666,27.708333333333332,3.2183333333333333,208.16666666666666,0.0,4,6,113
Delhi,2023-04-24,103.1,155.8,45.2,38.3,5.2,38.1,0.02,76.4,185.7,19.89,19.6,3.46,460.4,Good,25.883333333333336,36.375,2.6970833333333335,135.91666666666666,0.0,4,0,114
Delhi,2023-04-25,227.4,577.6,101.6,97.4,18.9,2.5,6.14,71.6,87.5,7.69,29.24,4.07,497.7,Very Poor,26.683333333333334,39.125,2.7283333333333335,91.45833333333333,0.0,4,1,115
Delhi,2023-04-26,21.1,528.8,125.8,75.3,203.6,4.0,4.8,45.2,165.0,18.87,21.86,9.01,13.8,Severe,28.491666666666664,35.666666666666664,2.075833333333333,178.95833333333334,0.0,4,2,116
